time;logger;level;database;threadid;message;exception
2018-06-08 20:50:28.1718;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;31;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
";
2018-06-08 20:50:28.1718;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;31;Request # 223: GET     -     3 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-08 20:50:28.1718;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;31;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:";
2018-06-08 20:50:34.5466;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 224: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-08 20:50:34.5466;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;32;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-08 20:50:34.5466;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'students/1' was found, etag: 01000000-0000-0003-0000-000000000002;
2018-06-08 20:50:34.5466;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'students/33' was found, etag: 01000000-0000-0003-0000-000000000004;
2018-06-08 20:50:34.5466;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;32;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
";
2018-06-08 20:50:34.5466;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 224: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-08 20:50:34.5466;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:";
2018-06-08 20:50:34.5622;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 225: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-08 20:50:34.5622;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;32;Issuing query on index Raven/DocumentsByEntityName for: Tag:Przedmiots;
2018-06-08 20:50:34.5622;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'przedmiots/1' was found, etag: 01000000-0000-0004-0000-000000000002;
2018-06-08 20:50:34.5622;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;32;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:
";
2018-06-08 20:50:34.5622;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 225: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-08 20:50:34.5622;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:";
2018-06-08 20:50:34.5778;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 226: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Ocenies?&pageSize=128;
2018-06-08 20:50:34.5778;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;32;Issuing query on index Raven/DocumentsByEntityName for: Tag:Ocenies;
2018-06-08 20:50:34.5778;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;32;"	Query: Tag:Ocenies
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
	Timing:
";
2018-06-08 20:50:34.5778;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 226: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Ocenies?&pageSize=128;
2018-06-08 20:50:34.5778;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;"	Query: Tag:Ocenies
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 0 returned out of 0 total.
	Timing:";
2018-06-08 20:50:34.5935;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 227: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-08 20:50:34.5935;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;32;Issuing query on index Raven/DocumentsByEntityName for: Tag:Students;
2018-06-08 20:50:34.5935;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'students/1' was found, etag: 01000000-0000-0003-0000-000000000002;
2018-06-08 20:50:34.5935;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'students/33' was found, etag: 01000000-0000-0003-0000-000000000004;
2018-06-08 20:50:34.5935;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;32;"	Query: Tag:Students
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
";
2018-06-08 20:50:34.5935;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 227: GET     -     1 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Students?&pageSize=128;
2018-06-08 20:50:34.5935;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;"	Query: Tag:Students
	Time: 0 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:";
2018-06-08 20:50:47.5460;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;111;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:50:50.9053;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 228: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/queries/?&id=Raven%2FHilo%2Focenies&id=Raven%2FServerPrefixForHilo;
2018-06-08 20:50:50.9053;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'Raven/Hilo/ocenies' was not found;
2018-06-08 20:50:50.9053;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'Raven/ServerPrefixForHilo' was not found;
2018-06-08 20:50:50.9053;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 228: GET     -     0 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/queries/?&id=Raven%2FHilo%2Focenies&id=Raven%2FServerPrefixForHilo;
2018-06-08 20:50:50.9053;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Results count: 2, includes count: 0;
2018-06-08 20:50:50.9678;Raven.Database.Server.WebApi.RequestManager;Debug;;27;Receive Request # 229: PUT     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/docs/Raven/Hilo/ocenies;
2018-06-08 20:50:50.9678;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;27;Inserted a new document with key 'Raven/Hilo/ocenies', update: False, ;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.WorkContext;Debug;RavenDBFirstSteps;27;Incremented work counter to 15 because: PUT Raven/Hilo/ocenies;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.WorkContext;Debug;;94;No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work;
2018-06-08 20:50:51.2021;Raven.Database.Prefetching.PrefetchingBehavior;Debug;;93;Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.;
2018-06-08 20:50:51.2021;Raven.Database.DocumentDatabase;Debug;RavenDBFirstSteps;27;Put document Raven/Hilo/ocenies with etag 01000000-0000-0004-0000-000000000005;
2018-06-08 20:50:51.2021;Raven.Database.Prefetching.PrefetchingBehavior;Info;;93;Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0004-0000-000000000005;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Found a total of 1 documents that requires indexing since etag: 01000000-0000-0004-0000-000000000004: (Raven/Hilo/ocenies);
2018-06-08 20:50:51.2021;Raven.Database.Impl.DocumentRetriever;Debug;;28;Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/ocenies;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.IndexingExecuter;Debug;;93;After read triggers executed, 1 documents remained;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0004-0000-000000000004: (Raven/Hilo/ocenies);
2018-06-08 20:50:51.2021;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/ocenies);
2018-06-08 20:50:51.2021;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;27;Request # 229: PUT     -   228 ms - RavenDBFirstSteps - 201 - http://localhost:8080/databases/RavenDBFirstSteps/docs/Raven/Hilo/ocenies;
2018-06-08 20:50:51.2021;Raven.Database.Indexing.Index.Indexing;Debug;;93;Indexed 0 documents for Raven/DocumentsByEntityName;
2018-06-08 20:50:51.2334;Raven.Database.Indexing.IndexingExecuter;Debug;;93;After indexing 1 documents, the new last etag for is: 01000000-0000-0004-0000-000000000005 for Raven/DocumentsByEntityName;
2018-06-08 20:50:51.2334;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 230: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-08 20:50:51.2334;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;32;Document with key 'Raven/Alerts' was not found;
2018-06-08 20:50:51.2334;Raven.Database.Server.WebApi.RequestManager;Debug;;34;Receive Request # 231: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-08 20:50:51.2334;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 230: GET     -     5 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-08 20:50:51.2334;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;34;Request # 231: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.WorkContext;Debug;;93;Incremented work counter to 16 because: ;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.WorkContext;Debug;;93;Incremented work counter to 17 because: WORK BY IndexingExecuter;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.WorkContext;Debug;;94;No work was found, workerWorkCounter: 17, for: ReducingExecuter, will wait for additional work;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.IndexStorage;Debug;;93;Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms;
2018-06-08 20:50:51.2646;Raven.Database.Indexing.WorkContext;Debug;;93;No work was found, workerWorkCounter: 17, for: IndexingExecuter, will wait for additional work;
2018-06-08 20:50:51.2646;Raven.Database.Server.WebApi.RequestManager;Debug;;29;Receive Request # 232: POST    - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/bulk_docs;
2018-06-08 20:50:51.2803;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;29;"	PUT ocenies/1
";
2018-06-08 20:50:51.2803;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;29;Inserted a new document with key 'ocenies/1', update: False, ;
2018-06-08 20:50:51.2803;Raven.Database.DocumentDatabase;Debug;RavenDBFirstSteps;29;Put document ocenies/1 with etag 01000000-0000-0004-0000-000000000006;
2018-06-08 20:50:51.2803;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 233: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/collection/counts?fromDate=Fri%2C+08+Jun+2018+18:25:05+GMT;
2018-06-08 20:50:51.2803;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 233: GET     -     1 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/collection/counts?fromDate=Fri%2C+08+Jun+2018+18:25:05+GMT;
2018-06-08 20:50:51.3115;Raven.Database.Indexing.WorkContext;Debug;RavenDBFirstSteps;29;Incremented work counter to 18 because: PUT ocenies/1;
2018-06-08 20:50:51.3115;Raven.Database.Indexing.WorkContext;Debug;;94;No work was found, workerWorkCounter: 18, for: ReducingExecuter, will wait for additional work;
2018-06-08 20:50:51.3115;Raven.Database.Prefetching.PrefetchingBehavior;Debug;;93;Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.;
2018-06-08 20:50:51.3115;Raven.Database.Prefetching.PrefetchingBehavior;Info;;93;Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0004-0000-000000000006;
2018-06-08 20:50:51.3115;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Found a total of 1 documents that requires indexing since etag: 01000000-0000-0004-0000-000000000005: (ocenies/1);
2018-06-08 20:50:51.3115;Raven.Database.Indexing.IndexingExecuter;Debug;;93;After read triggers executed, 1 documents remained;
2018-06-08 20:50:51.3115;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0004-0000-000000000005: (ocenies/1);
2018-06-08 20:50:51.3115;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;29;Request # 232: POST    -    39 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/bulk_docs;
2018-06-08 20:50:51.3115;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Indexing 1 documents for index: Raven/DocumentsByEntityName. (ocenies/1);
2018-06-08 20:50:51.3115;Raven.Database.Indexing.Index.Indexing;Debug;;93;"Indexing on ocenies/1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: ocenies/1
	Tag I-: Ocenies
	LastModified I-: 2018-06-08T18:50:51.2803162Z
	LastModifiedTicks I-: 636640806512803162
";
2018-06-08 20:50:51.3428;Raven.Database.Indexing.Index.Indexing;Debug;;93;Indexed 1 documents for Raven/DocumentsByEntityName;
2018-06-08 20:50:51.3428;Raven.Database.Server.WebApi.RequestManager;Debug;;34;Receive Request # 234: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-08 20:50:51.3584;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;34;Issuing query on index Raven/DocumentsByEntityName for: Tag:Przedmiots;
2018-06-08 20:50:51.3584;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;34;Document with key 'przedmiots/1' was found, etag: 01000000-0000-0004-0000-000000000002;
2018-06-08 20:50:51.3584;Raven.Database.Server.Controllers.RavenBaseApiController;Debug;RavenDBFirstSteps;34;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:
";
2018-06-08 20:50:51.3584;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;34;Request # 234: GET     -     3 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/indexes/dynamic/Przedmiots?&pageSize=128;
2018-06-08 20:50:51.3584;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;34;"	Query: Tag:Przedmiots
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:";
2018-06-08 20:50:51.3896;Raven.Database.Indexing.IndexingExecuter;Debug;;93;After indexing 1 documents, the new last etag for is: 01000000-0000-0004-0000-000000000006 for Raven/DocumentsByEntityName;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.WorkContext;Debug;;93;Incremented work counter to 19 because: ;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.WorkContext;Debug;;93;Incremented work counter to 20 because: WORK BY IndexingExecuter;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;No tasks to execute were found!;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexingExecuter;Debug;;93;Executed 0 tasks, processed documents: 0, took 0ms;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.IndexStorage;Debug;;93;Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 2ms;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.WorkContext;Debug;;93;No work was found, workerWorkCounter: 20, for: IndexingExecuter, will wait for additional work;
2018-06-08 20:50:51.4209;Raven.Database.Indexing.WorkContext;Debug;;94;No work was found, workerWorkCounter: 20, for: ReducingExecuter, will wait for additional work;
2018-06-08 20:50:52.7646;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;29;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:50:56.3738;Raven.Database.Server.WebApi.RequestManager;Debug;;34;Receive Request # 235: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-08 20:50:56.3738;Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions;Debug;RavenDBFirstSteps;34;Document with key 'Raven/Alerts' was not found;
2018-06-08 20:50:56.3738;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 236: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-08 20:50:56.3738;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;34;Request # 235: GET     -     1 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/reduced-database-stats;
2018-06-08 20:50:56.3738;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 236: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024;
2018-06-08 20:50:56.4051;Raven.Database.Server.WebApi.RequestManager;Debug;;32;Receive Request # 237: GET     - RavenDBFirstSteps - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/collection/counts?fromDate=Fri%2C+08+Jun+2018+18:50:50+GMT;
2018-06-08 20:50:56.4051;Raven.Database.Indexing.Index.Querying;Debug;RavenDBFirstSteps;32;Issuing query on index Raven/DocumentsByEntityName for: Tag:Ocenies;
2018-06-08 20:50:56.4051;Raven.Database.Server.WebApi.RequestManager;Debug;RavenDBFirstSteps;32;Request # 237: GET     -     2 ms - RavenDBFirstSteps - 200 - http://localhost:8080/databases/RavenDBFirstSteps/studio-tasks/collection/counts?fromDate=Fri%2C+08+Jun+2018+18:50:50+GMT;
2018-06-08 20:51:17.5604;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;28;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:51:22.7790;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;29;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:51:47.5748;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;55;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:51:52.7933;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;28;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:52:17.5891;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;27;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:52:22.8077;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;55;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:52:25.7607;Raven.Database.Config.SystemInfoLoggin;Debug;;55;"Version: 35247 / 12375b3d5e
Total Mem: 8 077MB, Available: 2 671MB, Mem limit: MB, Low mem: False
DebugInfo for Database '' :
= = = = = = = = = = = = = = = = 
	Metrics:: DocsWritesPerSecond: 0,000, IndexedPerSecond: 0,000, ReducedPerSecond: 0,000, RequestsPerSecond: 0,000
	Metrics.Requests:: Count: 61, OneMinuteRate: 0,000, MeanRate: 0,005
	Metrics.RequestsDuration:: Counter: 61, Max: 1 228,000, Min: 0,000, Mean: 120,246, Stdev: 231,092
	Metrics.StaleIndexMaps:: Counter: 27, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
	Metrics.StaleIndexMaps:: Counter: 27, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
Last DB Etag=F34B0395-5FCA-6A6E-468C-4DFAE1D9DCB5
DebugInfo for Database 'RavenDBFirstSteps' :
= = = = = = = = = = = = = = = = 
	Metrics:: DocsWritesPerSecond: 0,000, IndexedPerSecond: 0,000, ReducedPerSecond: 0,000, RequestsPerSecond: 0,000
	Metrics.Requests:: Count: 133, OneMinuteRate: 0,065, MeanRate: 0,046
	Metrics.RequestsDuration:: Counter: 133, Max: 732,000, Min: 0,000, Mean: 16,256, Stdev: 67,200
	Metrics.StaleIndexMaps:: Counter: 23, Max: 1,000, Min: 0,000, Mean: 0,261, Stdev: 0,449
	Metrics.StaleIndexMaps:: Counter: 39, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
Etag=01000000-0000-0004-0000-000000000006 Indexes={Raven/DocumentsByEntityName}
Last DB Etag=BD6E3099-5249-A4EB-84FB-B7621C8E42AA
";
2018-06-08 20:52:47.5952;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;55;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:52:52.8207;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;28;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:53:17.6017;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;29;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:53:22.8359;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;111;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:53:47.6144;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;27;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:53:52.8485;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;27;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:54:17.6288;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;111;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:54:22.8629;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;12;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:54:25.7690;Raven.Database.Config.SystemInfoLoggin;Debug;;55;"Version: 35247 / 12375b3d5e
Total Mem: 8 077MB, Available: 2 711MB, Mem limit: MB, Low mem: False
DebugInfo for Database '' :
= = = = = = = = = = = = = = = = 
	Metrics:: DocsWritesPerSecond: 0,000, IndexedPerSecond: 0,000, ReducedPerSecond: 0,000, RequestsPerSecond: 0,000
	Metrics.Requests:: Count: 61, OneMinuteRate: 0,000, MeanRate: 0,005
	Metrics.RequestsDuration:: Counter: 61, Max: 1 228,000, Min: 0,000, Mean: 120,246, Stdev: 231,092
	Metrics.StaleIndexMaps:: Counter: 27, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
	Metrics.StaleIndexMaps:: Counter: 27, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
Last DB Etag=F34B0395-5FCA-6A6E-468C-4DFAE1D9DCB5
DebugInfo for Database 'RavenDBFirstSteps' :
= = = = = = = = = = = = = = = = 
	Metrics:: DocsWritesPerSecond: 0,000, IndexedPerSecond: 0,000, ReducedPerSecond: 0,000, RequestsPerSecond: 0,000
	Metrics.Requests:: Count: 133, OneMinuteRate: 0,009, MeanRate: 0,044
	Metrics.RequestsDuration:: Counter: 133, Max: 732,000, Min: 0,000, Mean: 16,256, Stdev: 67,200
	Metrics.StaleIndexMaps:: Counter: 23, Max: 1,000, Min: 0,000, Mean: 0,261, Stdev: 0,449
	Metrics.StaleIndexMaps:: Counter: 39, Max: 0,000, Min: 0,000, Mean: 0,000, Stdev: 0,000
Etag=01000000-0000-0004-0000-000000000006 Indexes={Raven/DocumentsByEntityName}
Last DB Etag=BD6E3099-5249-A4EB-84FB-B7621C8E42AA
";
2018-06-08 20:54:47.6387;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;29;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:54:52.8752;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;111;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:55:17.6529;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;26;Performing Transactions Cleanup Sequence for db <system>;
2018-06-08 20:55:22.8870;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;26;Performing Transactions Cleanup Sequence for db RavenDBFirstSteps;
2018-06-08 20:55:47.6552;Raven.Database.Impl.DTC.InFlightTransactionalState;Info;;28;Performing Transactions Cleanup Sequence for db <system>;
